sample_id,smiles,split,n_heavy_atoms
zinc-58615a00a6410e65,COC1=CC=CC(C(CNC(=O)C2=CC(Cl)=CC=N2)[NH+]2CCCC2)=C1,train,25
zinc-1e1f05cde2de96ca,COC1=CC=C(C2=NC=C(C(=O)N3CC4CC=CCC4C3)S2)C=C1,train,24
zinc-8ecf5367f89a14e6,CC(C1=CC=CC=C1Cl)N(C(=O)C1=CN=C2C=CC=CN2C1=O)C1CC1,train,26
zinc-89ca6e98caff4469,CCC(=O)NC1CCCN(C(=O)C2=CC=CC(CC)=C2O)C1,train,22
zinc-fc244b30e7db5c85,COC1=CC=CC=C1C1CN2C(=O)CN(N)C(=O)C2(C)C2=C1C1=CC=CC=C1N2,train,29
zinc-0bd44b137a042ccd,COC1=CC=C(C2C3=C(CC(C)(C)CC3=O)NC3=C2C(=O)NC(=O)N3CC2=CC=CC=C2)C=C1OC,train,36
zinc-6c7764e4a3d60bb1,CC1=CC=CC=C1NC1=NC2=C(C(=O)NC(=O)N2C)N1CC(=O)[O-],train,24
zinc-dd7db1e5d5367350,CCC(=O)N1CCC2=NN=C(C3CCC[NH+]3C)N2CC1,train,20
zinc-a1b2adcb00d2add0,CN1C=C(CC(=O)NC2=CC([N+](=O)[O-])=CC=C2F)C2=CC=CC=C21,train,24
zinc-6a1360b78c1be873,C[NH+]1CCN(C2CCCCN(C(=O)NCC3CCCS3)C2)CC1,train,23
zinc-9b71e0ebf2f92e50,CC([NH2+]CC1=CNN=C1C1=CC=C(F)C=C1)C1=NN=C2C=CC=CN21,train,25
zinc-1c20695f05cd4aa2,O=S(=O)(C1=CC=C(CNC2=NC3=CC=CC=C3O2)C=C1)N1CCCCC1,train,26
zinc-2712c049c1829370,CC(C)(C)C1CCCCC1(O)CC1=CC=C(O)C=C1,train,19
zinc-ecc4ff86bad1aa90,CC1=CNC(CN(C)C(=O)C2=NOC(C[NH+]3CCC(CC4=CC=CC=C4)CC3)=C2)=[NH+]1,train,30
zinc-6315e66b8fb60b72,CC(O)C(C)CC(O)C(C)(C)C,train,12
zinc-7dec50f7555ce302,O=C1C(NCC2=CC=CC(O)=C2)CCN1CC1=CC=CC=C1,train,22
zinc-15bf82e414df18ad,COC1=CC=C(S(=O)(=O)NC(C2=CC=CC=C2)C(C)C)C=C1NC(C)=O,train,26
zinc-406141891e2f7a35,CC1CCCCC12NC(=O)N(CC(=O)N1CCN(S(=O)(=O)C3=CC=C4C=CC=CC4=C3)CC1)C2=O,train,35
zinc-946b346e0bfbbaff,CCC1=CC=C(NC(=O)C(C)NC2=CC(C)=C(NC(C)=O)C(C)=C2)C=C1,train,26
zinc-1d456c7227c076ba,O=C(CCN1C=CC=N1)NC1CC[NH2+]C1,train,15
zinc-4b568cb79ccda2bc,COCC(C)NC1=NC=NC(NNC(=O)C2=CC=C(Cl)C=C2Cl)=C1N,train,25
zinc-2ab01a0accf461bc,CCOC1=CC=CC=C1N1CC(C(=O)NC2=CC=CC(Cl)=C2)CC1=O,train,25
zinc-874d8ff5b56cedfd,CC1=CC(NC(=O)NC2=CC=CC(Cl)=C2)=NC=C1Br,train,19
zinc-09c319e3cf89e53c,CC1=C(Cl)C=CC=C1N1C=CN=C1SC(C)C(=O)NC(C)(C)C,train,23
zinc-f5c8881c27491862,CC(=O)NCCC1=CC=C(C2=CSC(C3=CC=C(F)C=C3)=N2)C=C1,train,24
zinc-0e77b0320303dbbd,C#CCN1CCN(C(=O)NC(CC[NH+](C)C)C(C)(C)C)CC1,train,22
zinc-3609f207ba501bed,COC1=CC=C(C2CC(C3=CC=CC=C3)=NN2C(=O)CCCC(=O)[O-])C=C1,train,27
zinc-da2a7bd9961d4909,CCC1CCC(O)(C2(C#N)CCC3=CC=CC=C32)C1,train,19
zinc-0086ee56592d0f97,CCC(NC(=O)CCC1=C(C)N=C2NN(C)C(=O)C2=C1C)C(=O)OC,train,25
zinc-7e2174ff54e88f28,CC1=CC=C(S(=O)(=O)[N-]C2=CC=CC=C2C=NC2=CC=C(F)C=C2)C=C1,train,26
zinc-e84f411728b4843d,O=C1COC(=O)C1C(C1=CC=C2OCOC2=C1)C1=CC2=C(C=C1O)OCO2,train,27
zinc-b4d9d21b83d7005e,CC1=CN(CCC(=O)NC2=CC=CC(S(=O)(=O)C(F)F)=C2)N=C1,train,23
zinc-0698267468f146e9,CC(=O)NCC1CCC[NH+](CC2=CC=CC(C3=CC=CC=C3C)=C2)C1,train,25
zinc-df94608bf556ea75,N#CC1=C(F)C=CC=C1SC1=CC=C(Cl)C=N1,train,17
zinc-ec6e2bbecfd49d7b,CC1CC(NC2=CC(N3C=CC=N3)=NC(N)=N2)C[NH+]1CC1=CC=CC=C1,train,26
zinc-aec829174345d1d9,CC1=CC=CC(OC(C)C(=O)NC2=CC=CC=C2C(=O)NC(C)C2=CC=CC=C2)=C1,train,30
zinc-035482be6296e19b,O=[N+]([O-])C1=C2C(Cl)=CC=NC2=[NH+]C1,train,13
zinc-67eb9646c74c6fc0,CC1OC2=CC=CC=C2OC1C(=O)N1CCN(C2=NC3=CC=C(Br)C=C3S2)CC1,train,29
zinc-366bb08b902bf132,CC(C)(C)CCNC(=O)CN1C(=O)C2=CC=CC=C2S1(=O)=O,train,22
zinc-610dd4cebd6842e3,CC(C)C(C)NC(=O)C1=CC=CC(NC(=O)C2=CC=CS2)=C1,train,22
zinc-c09dad9ce3dfc0e5,CC(CCCO)NC(=O)C(=O)NC1=CC(Cl)=CC=C1N(C)C,train,22
zinc-e3575235ec03b1e3,CC1CCC(NC(=O)C2=CC(N3CCCC3=O)=CC=C2Cl)CC1,train,23
zinc-e91747953ce9a6b2,CCCC1=NN(C[NH+]2CC=C(C3=CC=CC(C)=C3)CC2)C(=O)O1,train,23
zinc-9ff6b527b99ea8e5,O=NC1=C(OC(=S)NC2CS(=O)(=O)CC2Cl)NC2=CC=CC=C21,train,23
zinc-7c7deef2a654d1e3,O=C(NC1=CC=CC(OC2CCCC2)=C1)C1=CC=C(F)C=C1F,train,23
zinc-afc6c48bfc879564,CCN1N=C(C)C(NC(=O)NC(C)C(C)C)=C1C,train,18
zinc-ce5f299fb2bb8404,FC1=CC=C(OC2=CC=NC(NC3CCN(C4=CC=CC=[NH+]4)CC3)=N2)C=C1,train,27
zinc-e9efcb573dac568b,CC1=CC(C)=CC(NC(=O)C2CC(=O)N(C3=CC=CC(C4=NOC(C5CCC5)=N4)=C3)C2)=C1,train,32
zinc-75750e250839eca3,CC1=CC=CC=C1C=NNC(=O)C1=NN2C(C)=CC(C)=NC2=N1,train,23
zinc-862bec61fa12dd16,CN1C(=O)CC(NC(=O)C2=CC=CC=C2C(F)(F)F)C1C1=CC=C(Cl)C=C1,train,27
zinc-eed0ab151e672a77,CC(CCO)N(CC1=CC=CC=C1)C(=O)NC1=CC(Cl)=CC=C1F,train,24
zinc-1cf79ab0c92cb883,O=C(COC1=CC=CC=C1)NNC(=O)C1CC1,train,17
zinc-0b3ca1d07d54271f,CC1=CC=C(C)C(NC(=O)C(C)ON=C(N)CN2CCC3=CC=CC=C32)=C1,train,27
zinc-7deb221bde80f7f9,CC1=CC=C(S(=O)(=O)NC2CCC[NH2+]C2)C(C)=C1,train,18
zinc-4517ba328c87c61e,N#CC1=CC=C(CNC(=O)N2CCCC(C(=O)NCC3CC3)C2)C=C1,train,25
zinc-5151d6459c7dc706,CC1=NN=C(NC2=CC=CC(C3CCC[NH+](CC(N)=O)C3)=N2)S1,train,23
zinc-6a765ae654100361,C=C(C)CN(CC)C1=CC2=C(C=C1Br)C(N)C(=O)N2,train,19
zinc-b49c72ab4279ed83,CCC(CCO)NC(=O)NCCC1=CC=C(C)C=C1C,train,20
zinc-b308d157b5504f2e,NC(=O)C1=CC=C(COC2=CC=CC(F)=C2)C(N)=C1,train,19
zinc-59f375ebcc33ef19,CC(C)(C)C(=O)N1CCN(S(=O)(=O)C2=CC=CC3=CC=CC=C32)CC1,train,25
zinc-fb4a13d997867c4c,O=C(NCC1=CC=CC=N1)C1CN(C2=NC3=CC=CC=C3S2)C1,train,23
zinc-ccdc6566e3453b16,O=C(CC1CCS(=O)(=O)C1)N(CC1CC[NH2+]CC1)C1CC1,train,21
zinc-07ff213ef48d53ed,O=C(NC1=CC=C(CS(=O)C2=CC=C(Cl)C=C2)C=C1)C1=CC=CC=C1,train,25
zinc-15a2b2713e8ca504,CCC(C)NC(=O)C1=NN2C(=C1)NC(C1=CC=C(F)C=C1)CC2C(F)(F)F,train,27
zinc-ad1f6f30fb8077b2,CC1=CSC=C1C1=NOC(C2C[NH2+]CCO2)=N1,train,17
zinc-a0c0cf5f8f59e4dc,CCC1CCCCN1C(=O)NC1CC(=O)N(C2CC2)C1,train,20
zinc-8cf2db909868e29c,CC1=CC=CC=C1NC1=NC(N)=NC(CSCC2=CC=C(C#N)C=C2)=N1,train,26
zinc-07a99cfcb41e7a8b,COCC1=CC=CC(NC(=O)NCC2=C(C)C=CS2)=C1,train,20
zinc-05fdaea7a3739c28,COC1=CC=C(C2CCN(C(=O)NCC3=CC=CC(OCC(F)F)=N3)C2)C=C1,train,28
zinc-d55c0f776c159c7d,CCC1=CC=CC(C)=C1NC(=O)C(C)ON=C(N)CC1=CC=CC=C1C,train,26
zinc-428840df182a3834,O=C(NCN1CCN(C2=CC=CC=C2)CC1)C1=CC2=CC=CC=C2O1,train,25
zinc-63bbdf2b6869659b,C=CCN1C(=O)C(=CC2=CC([N+](=O)[O-])=CC(OCC)=C2O)SC1=S,train,24
zinc-d2b4a29c4c0fb7ba,CC1=CC=C(C2OCCC2CO)C=C1F,train,15
zinc-a96c1704937e7d25,CC1=NN(C)C(OC2=CC=CN=C2)=C1CN1CCCCC([NH+]2CCCC2)C1,train,27
zinc-66885b612eecea80,CC(OC(=O)C1=CC(S(N)(=O)=O)=CC=C1Cl)C1=NN=C(C2=CC=CC=C2)O1,train,27
zinc-a26f179ba1b08a2e,CSCC(C)N(C)C(=O)NC1=CC=C(N2CCCCC2)C(Cl)=C1,train,23
zinc-916ccf62871373f1,CC1CC([NH3+])CN(CC(=O)NC(=O)C2=CC=CN2C)C1,train,20
zinc-135b754c200bde40,CC1C[NH2+]CCC1NC(=O)NC1=CC=CC=C1F,train,18
zinc-77a9cbbc9fe1d9b5,CC(OC1=CC=C(F)C=C1)C1=NN=C(SCC(=O)C2=CC=C(Br)S2)O1,train,25
zinc-464efe3eec4d2819,CC1=NN(CC2=CC=CC=C2)C(C)=C1CNC(=O)C1CCN(S(=O)(=O)C2=CC=CC=C2C#N)CC1,train,35
zinc-bba087c7bbccc40b,O=C(C1=CC(Cl)=CC(Cl)=C1)N1CCC(OCC2=CC=CC=C2F)CC1,train,25
zinc-013fc497e1bc9170,CC(C)C1=CC=C(S(=O)(=O)C2=CN=C(N3CC[NH+](C4CCCCC4)CC3)N=C2N)C=C1,train,31
zinc-dca4c0d802afdaa9,CC1=CC=C(OCCCCN2C(=O)C(=O)C3=CC(Cl)=CC=C32)C=C1C,train,25
zinc-34cbddc1f55d7fea,CCC1=CC=C(N(C(=O)CCl)S(C)(=O)=O)C=C1,train,17
zinc-636b1123302b8376,CSC1=CC=C(C2C3=C(N=C(N4CCC(C)CC4)NC3=O)NC(=O)C2C#N)C=C1,train,29
zinc-74994671f06e4563,CC(C)C1=NN=C(NC(=O)C2CC(=O)N(CC3=CC=CC=C3)C2)S1,train,24
zinc-2fbfaa07c08fe3c8,O=C(COCC1=NOC(C2=CC=CS2)=C1)NCC1=CC=CC(F)=C1,train,24
zinc-1f529543a4c2ca51,COC1=CC=C(C#N)C=C1CON=CC1=C(Cl)N=C2C=CC=CN21,train,24
zinc-a305542a96b9519e,COC(=O)C1=CC=CC=C1NC(=O)N1CCCC1CC(O)C1=CC=CC=C1,train,27
zinc-1827922cb9a7b36b,COC(=O)C1=CC=C(C[NH2+]C2CC3CC2C2CCCC32)N1,train,21
zinc-fd5f47f27f5e5534,C=CN1C=CN=C1P(=S)(C1=CN(C)C=C1)C1=NC=CN1C=C,train,22
zinc-920da9fedb7c946f,CC(=O)NCC1CCCN(C(=O)C2=CSC(C3=CC=CS3)=N2)C1,train,23
zinc-76dbcfd8273c4d63,CC1=CSC(C(C)(C)NCC2=CC=C(Cl)C=C2Br)=N1,train,19
zinc-ff8d2e55940a1002,CC1=NC(CNS(=O)(=O)CC(C)CCl)=CS1,train,16
zinc-0cd4601c4276a7ca,O=C(C1=CSN=N1)N1CCOC(C2=CC=C(Cl)C=C2)C1,train,20
zinc-125efb8228cc5d2e,C#CCN1C(=O)N=C(N)C1C1CCCCCC1,train,17
zinc-ed30bab4ad705cde,CC(=O)C1=CN=C(NCC2OCCC3=CC=CC=C32)N=C1C,train,22
zinc-eafded698b784be0,CC1=CC(F)=CC=C1NC(=O)C1=CC(C)=NO1,train,17
zinc-a8f63f138ba5eaec,O=C(C1=CN(CC2=CC=CC=C2)N=C1C1=CC=CN=C1)N1CCN(C2=CC=CC=C2O)CC1,train,33
zinc-2e524a8c2d7d7a68,CCN(C(=O)C[NH+](C)CC(=O)NC1=CC=C(C)C=N1)C1CC1,train,22
zinc-00bd66791b618091,CN(CC1=CC=CC=C1C(F)(F)F)CN1N=CN(C2CC2)C1=S,train,23
zinc-577b3105c48b1a9d,COC1=CC=CC=C1N1C(C)=CC(C=C2C(=O)N(C3=CC=C(C)C(Cl)=C3)C(=O)N=C2O)=C1C,train,33
zinc-67ada3a3c6166700,C#CCOC1=CC(F)=CC=C1NC(=O)C(=O)NC1CC1C1=CC=CC=C1,train,26
zinc-863f804b7db1d812,C#CCNCC(=O)NC(C)C1=NN=N[N-]1,train,15
zinc-37e56c5b360a7f13,COC1=C(C)C=C(C[NH+]2CCCC2CCCO)C=C1C,train,20
zinc-1bedfdf35fcd20bc,NC(=O)CN1C=C(C(=O)NC2=CC=C(Cl)C(Br)=C2)N=N1,train,20
zinc-c5419783c8de7277,O=C([O-])C1=CN(C2CN(CC(F)(F)F)C2)N=N1,train,17
zinc-8cb8e717243626fb,CC1=NOC(NC(=O)CSC2CCCC2)=C1,train,16
zinc-db9d5034fe13593f,CC1=CC=CC(C(=O)NC2=CC=CC(C(=O)N(C)C3=CC=CC=C3)=C2)=C1,train,26
zinc-b031e7a4e3621b21,N#CC1=CC(Cl)=NC(NNC(=O)C=C2CCCCC2)=C1,train,20
zinc-4fc3126c7eefaa8c,CC1=NN2C(=C1)N=CC(C(C)[NH2+]CC1=CC=CC=C1OCC1CC1)=C2C,train,26
zinc-60b73ec64c31b228,CSC1=CC=CC=C1C(=O)NC1CCCC2=C1C=CO2,train,20
zinc-4f5afe4980ded8ee,CC1CC(C)CN(C(=O)CSC2=NN=C(C3=CC=CS3)N2CCC(N)=O)C1,train,27
zinc-d3b3c5a1296fc131,CSC1=NNC(N2C=CC3=NC4=C(C=C3C2=O)C(=O)N(CC2CCCO2)C=C4)=N1,train,29
zinc-edc8897fa6d23698,BrC1=CC=C2NC(C3=CC=CS3)C3CCOC3C2=C1,train,19
zinc-09d6e3f48393c0ba,CC(=NNC1=CC=NC=C1[N+](=O)[O-])C(=O)[O-],train,16
zinc-af32f7d5cb845add,CCOC(=O)C1=C(NC(=O)C2=CC(C)=NO2)SC=C1C,train,20
zinc-b545e0d1e0d19d57,COC(=O)C1=CC(C)=CC=C1NC1CSCCC1(C)C,train,20
zinc-250ac573700378d3,CC1=CN=C(C(=O)OC(C(=O)NC2=CC=C([N+](=O)[O-])C=C2Br)C2=CC=CC=C2)C=N1,train,30
zinc-68f9a1e6982eea8b,CC(CC1=CC=CC(Cl)=C1)NC(=O)C1=CC=CO1,train,18
zinc-233bb1d30211d9b4,CC1=CC(C(=O)CN2C(=O)NC(C)(C3=CC=C4OCCOC4=C3)C2=O)=C(C)N1CCC1=CC=CS1,train,35
zinc-0e82f24e4c380f47,COC1=CC=C([N+](=O)[O-])C=C1C1=CC=C(C=C2C(=O)C3=CC=CC=C3C2=O)O1,train,28
zinc-ce0ced797c33eef3,CC([NH2+]CC1CN2CCCCC2CO1)C1=NC=CS1,train,19
zinc-fbc610e77b1ea0d7,CN1CCOC2CN(CC3=CC=C([N+](=O)[O-])C(O)=C3)CC21,train,21
zinc-ef9a1680b9d8368d,CN(C)C1=CC=CC(C(=O)NCC2(O)CCOC3=CC=CC=C32)=C1,train,24
zinc-9113475346f23e16,CC1=CC2=NC(CSC3=NN=C(N=C([O-])C4=CC=CS4)S3)=CC(=O)N2O1,train,26
zinc-84df1e377b2433f7,COC(=O)C1CC2CCCCC2N1C(=O)C1=CC=NC=C1F,train,22
zinc-ef3d29bc99d86971,C=CCN1C(=O)C(NC(C)=O)C2=CC=CC=C21,train,17
zinc-da9257ebf9333214,CC1=CC=C(CNC(=O)COC(=O)C2=CC=CC(F)=C2)C=C1C,train,23
zinc-5508d32a3ea04a09,O=C(NCCCN1CCOCC1)C1(C2=CC=CC=C2)CCOCC1,train,24
zinc-a1506d1198664dd9,CC1=CC=C(C2=NN(C3=CC=CC(F)=C3)C=C2C[NH+]2CCCC(CN3CCOCC3)C2)O1,train,32
zinc-4e4006b384292f70,CC(C)CC1(C[NH2+]C2CC3CC=CC32)CCCC1,train,18
zinc-3b546db72856b032,CC1CCC[NH+](CCNC(=O)NCC(O)C2=C(F)C=CC=C2F)C1,train,24
zinc-53a24cb96117944a,CCN(CC)C(=O)C1=CC=C(NC(=O)C2=NOC(COC)=C2)C=C1,train,24
zinc-2878df6625925349,CC(C)C1=NN(C)C(NC(=O)C2=CC=CC3=C2NC=C3)=N1,train,21
zinc-add542edc95f64bd,O=C(CNC(=O)C1=CC=CC([N+](=O)[O-])=C1)OCC1=CC=CC=C1,train,23
zinc-ba088bdf9fce8d3a,CSC1CCCC1NC(=O)N1CC(C)CCC1C,train,18
zinc-5b0bdb4ed288ed7e,CS(=O)(=O)CC1=CC=CC(C(=O)OCC2=NOC(C3=CC=CC=C3)=C2)=C1,train,26
zinc-aa9050204132585c,CCOC1=CC(Br)=C(C=C2C(=O)NC(=S)N(C3=CC(C)=CC(C)=C3)C2=O)C=C1OC,train,30
zinc-96f60a6dd3d8a08e,CNC(=O)C1(CC2=CC=CC(C3=CC=CN=C3)=C2)CCCN(C(=O)CC2=CC=CC(C)=C2)C1,train,33
zinc-1c2b2705429c2791,CC1=CC=C(C)C2=C1C=C(C(C1=NN=NN1C(C)(C)C)[NH+]1CCC(C)CC1)C(=O)N2,train,30
zinc-1e43ab28c6cfc84d,CN1C2CCC1C1=C(C2)N=C(N)C(C#N)=C1C1=CC=C(N2C=CC=N2)C=C1,train,27
zinc-afbb2d1dfc5ed1e9,CCOC1=CN=CC(NCC2=NN=CN2C2=CC=CC=C2)=N1,train,22
zinc-b4420935a799c2fa,CC1CCC(C(O)C2CC2)([NH+](C)C)CC1,train,15
zinc-3c3903f8996c516f,CC1=CC=CC(OC(C)CNC(=O)C2CCCN2C(N)=O)=C1,train,22
zinc-f876d301e143cd49,CCC(C)([NH3+])C(=O)NC(C)(C)CO,train,13
zinc-81c136103b233dcd,CCC1=CC=CC(C)=C1NC(=O)CC1=CC=CC(OCC2=CC=CN=C2)=C1,train,27
zinc-571a19b23fdc0ce7,CC1=CC=C(C(=O)NC(=CC2=CC=CC([N+](=O)[O-])=C2)C(=O)NC2=CC=CC=C2C(=O)[O-])C=C1,train,33
zinc-46d561bac75eade0,O=C(NC1CCN(C(=O)C2=CNC3=CC=CC(F)=C32)CC1)C1=CC=CC=C1,train,27
zinc-eeba8891440d5ae4,CCOC1=CC=C(N2C(=O)CN(CC3=CC=C(Cl)C=C3)C3CS(=O)(=O)CC32)C=C1,train,29
zinc-020b1050de30aa31,CC1=NC2=CC=CC=C2N(CCCC(F)(F)F)C1=O,train,19
zinc-08bf0ab47de5f36e,CC1CCN(C(=O)C2CSC3=CC=CC=C32)CC1[NH3+],train,19
zinc-7b3e39a07a0d4a33,O=C1NC(C(=O)NN2CC3=CC=CC=C3C2)CS1,train,18
zinc-cbe31cab1fdca97a,CC1=CC(C)=C2CCCN(C(=O)C3=CC=C4C(=O)N(CC5=CC=CO5)C(=O)C4=C3)C2=C1,train,31
zinc-12302d6bb9ac29ad,CC(=CC(=O)N1CCN(CC2=CC=CO2)CC1)C1=CC=C(F)C=C1F,train,25
zinc-0a7ffe3c13ecdbf0,CCN(C1CCS(=O)(=O)C1)S(=O)(=O)C1=CC=CC(C(F)(F)F)=C1,train,23
zinc-50560fe62beadd39,CCC1C(=O)NCCN1CN1CC2=CC=C(F)C=C2C1=O,train,21
zinc-2ac64ce3f7074b6e,COC1=CC=C(S(=O)(=O)N2CCOC3=CC=CC=C32)C=C1C(N)=O,train,24
zinc-c0e457eda72b0aba,CC1C([NH3+])CCN(CC2CCCO2)C1C,train,15
zinc-0470b2803336ccb7,CC(C)CCC(=O)NNC(=O)NCC(C)C1=CSC=C1,train,20
zinc-685b4da75d948e0c,O=C1NN(C2=CC=CC=C2)C(=O)C1=CC1=CC([N+](=O)[O-])=CC=C1OCC1=CC=CC=C1F,train,32
zinc-f3daf275f3449b47,CN1C=C(NC(=O)C2CC=CCC2)C=N1,train,15
zinc-b571f4769af1527b,CC(C(=O)NCC1CCCO1)[NH+]1CCC(O)(C(F)(F)F)CC1,train,22
zinc-597ab2c859514c29,O=C([O-])CC(CC1=CC=C(Br)C=C1)C(=O)NC1=CC=CC=C1,train,22
zinc-3d2837db797e624e,CC1=NOC(Cl)=C1CCC(=O)NC(CC1=CC=C(F)C=C1)C1=CC=CC=C1,train,27
zinc-5e25ac104ef1d6e6,CCCN1N=C(C(=O)NCCN2C(=O)CSC2=O)C=CC1=O,train,22
zinc-73ca7591e0f1bc7e,CCC(=O)N1CCC([NH2+]CC2CCC[NH+](C(C)C)C2)CC1,train,21
zinc-b2231b64d756cdb6,CC1=CC=CC(NC(=O)C(=O)NC2CC3CCCC4=C3C2=CC=C4)=C1C,train,26
zinc-955589e66a0c22bc,CC1=CC=C(OCC(=O)OC(C)C2CCOC2)C(C)=C1,train,20
zinc-fb32793b99afd04c,CCC(CSC)N(C)C(=O)C1=CC=C(C2=CC=CC=C2)NC1=O,train,23
zinc-b5ef5fbca7a3f46f,COC(C(=O)NCC1=CN(CC2=CC=CC=C2)N=C1)C1=CC=CC=C1,train,25
zinc-824f018249af9beb,CSCCC(NC(=O)C1=CC=C(Cl)C=C1Cl)C(=O)NC1=CC=NC=C1,train,25
zinc-23781d30903c8ef3,COCCC(NC(C)C1=C(C)N=CS1)C1=CC=C(Cl)C=C1,train,21
zinc-02c3b1518f45a179,CC1CC(C)CC([NH2+]CC2CCN(C3=CC=[NH+]C=C3)CC2)C1,train,22
zinc-8ed2c4f23d4cbc8f,O=C(C1CC[NH+](CC2=CC=CO2)CC1)N1CC2=CC=CC=C2C1,train,23
zinc-7e3b43275402aef3,CC1CC(C(=O)N(CC[NH+](C)C)CC2=CC=C(C#N)C=C2)CC(C)O1,train,25
zinc-146b87a8a05a5ef7,CC(=CC1=CC=CC=C1)C=C1SC(=S)N(CC(=O)NNC(=O)C2=CC=NC=C2)C1=O,train,30
zinc-7364471df401b6fc,C#CCNC(=O)C1CC(=O)N(C2=CC=C(Br)C(C)=C2)C1,train,20
zinc-d80e2fbc4f1e85cb,CC(C)CN1N=CC2=CC(C(=O)N(C)C3CC[NH+](C)CC3)=CN=C21,train,24
zinc-e918751bf8ab1348,C[NH+](C)CCOC1CC2CCC1(C)C2(C)C,train,16
zinc-0371d8df9b800bf4,CC1=[NH+]C=C(C2=CC=CC(C(=O)[O-])=C2)N1,train,15
zinc-af80038613d30148,CC12CCC(CC1=NNC(=O)CN1C3=CC=CC=C3[NH+]=C1NCCO)C2(C)C,train,28
zinc-159ba6d3587c4bae,CSCCC(C)NC(=O)NC1=CC=C(Cl)N=C1,train,17
zinc-0f25d3d3950f1b4f,COC1=CC=C(NC(=O)C2=NN(C3=CC=C(C)C=C3)C(=O)C=C2OC)C=C1,train,27
zinc-6803166e6985669b,CC1=CC=CC=C1CCNC(=O)N1CCC(C2=NOC(C)=N2)CC1,train,24
zinc-08c3e966d70af634,CCCNC1(C#N)CCCC(N2C=C(I)C=N2)C1,train,18
zinc-9af2de23139f0ad1,CCOCC1CCCN(C(=O)C2=NN(CC3=CC=C(F)C=C3)C(=O)CC2)C1,train,27
zinc-0339e75ad9d7d76b,CC1CN(C(=O)OC(C)(C)C)CCN1CN1CC2=CC=C(F)C=C2C1=O,train,26
zinc-79066bd881f584a4,NC(=O)C1CCN(C(=O)NC2CCN(CC(F)(F)F)C2)CC1,train,22
zinc-677515a295967784,COC1=CC=C(C(C)N(C)C(=O)NC2CC(C)N(C3=CC=CC=C3)C2)C=C1,train,27
zinc-d3141963605ff459,COC1=CC=C(CCN2C(=O)N(C)C(=O)C23CC[NH+](CC2CC=CCC2)CC3)C=C1,train,30
zinc-e30ea1ad497a0516,CCCC1CC1NC(=O)CSC1=NN=C(C2=CC=CS2)N1C,train,22
zinc-656507f03f429b34,C[NH+]1CCC(NC(=O)CN(C2=CC=C(OC3=CC=CC=C3)C=C2)S(C)(=O)=O)CC1,train,29
zinc-a3632cb106a9946c,CCN1C=CC=C(C2=NN=C(SCC(=O)NC3CCCC3)N2C)C1=O,train,25
zinc-1d20b3b21fcbb3ff,CCN1C(SCC(=O)N(C)CC2=CC=C(Br)C=C2)=NN=C1C1=CC=CO1,train,26
zinc-199882a8fa7a3840,CCCN1C2=CC=C(OC)C=C2SC1=NC(=O)C1COC2=CC=CC=C2O1,train,27
zinc-2e0851299f5ff8f0,O=C(OCC1CCOC1)C1=CC(OCC(F)(F)F)=C2C=CC=CC2=N1,train,25
zinc-fea3daba08a79441,CN(C)C(=O)CCNC(=O)C=CC1=CC=C(Cl)C=C1Cl,train,20
zinc-a48f3843bf2dac68,CC(C)CC1(C2=C(I)C(N)=NO2)CCCC1,train,16
zinc-eed86afe86d38003,CC(=O)C1=C(C2=CC=CC=C2)N=C(NC(=O)C2=CC=C(Cl)S2)S1,train,23
zinc-c9e7ed6157d4d6a8,CC1=CC=C(CNC(=O)C2CCCN(C3=[NH+]C=CC4=C3C=CS4)C2)C=C1,train,26
zinc-06c393b00e0e710f,CC(C)N1CCOC(C2=NOC(CC(=O)C(F)F)=N2)C1,train,20
zinc-053ae74778c010f5,CC1=CC2=CC(NS(=O)(=O)N(C)C)=CC=C2N1,train,17
zinc-b850547c3ba91e7b,CCOC1=CC(C2C3=C(NN=C3C3=C(C)C=C(C)C=C3O)C(=O)N2CCO)=CC=C1O,train,31
zinc-42b3f2c7995619ef,CC(C)CS(=O)(=O)C(C)C(=O)NCC(C)C1=CC=CC=C1,train,21
zinc-362e168a7d2d25d0,CC1=CC=CC(NC(=O)C(=O)NC2CCCC(C)C2)=C1C(=O)N1CCCC1,train,27
zinc-62aa8051df6d20cf,CN1C(=O)C2=C(N=C1SCC(=O)C1=CC=C(OC3=CC=CC=C3)C=C1)SC=C2,train,28
zinc-e96c82c7514f46ab,O=C(CC1CN2N=CN=C2NC1=O)NC1=CC=CC=N1,train,20
zinc-7e9441bfbfec55a2,CC1=CC=C(CNC(=O)NCC(C)(O)C2=CSC=C2)C(C)=C1,train,22
zinc-1324d8b1747a18b1,C=CCCC(=O)N(CC)C(C1=CC=CN=C1)C1=CC=C2OCCC2=C1,train,25
zinc-22a32260578c86b2,CC(OC(=O)C1=CC=C(N2C=CN=N2)C=C1)C1=CC=CC=C1[N+](=O)[O-],train,25
zinc-c8f01560c1df5c87,COC1=CC=C(C(=O)CNC2=[NH+]CCCCC2)C=C1,train,19
zinc-789a9db260e3d6d2,CC(C)C[NH+](C1CC1)C1CCC(C)(C)C1O,train,16
zinc-71ad2f378f3e3979,CC1=CC=CC=C1C(=O)NC1=CC=C(N2CC[NH+](C)CC2)N=C1,train,23
